U+022DB	GREATER-THAN EQUAL TO OR LESS-THAN	Sm	gel	gtreqless	GreaterEqualLess
U+022DE	EQUAL TO OR PRECEDES	Sm	cuepr	curlyeqprec
U+022DF	EQUAL TO OR SUCCEEDS	Sm	cuesc	curlyeqsucc
U+022E0	DOES NOT PRECEDE OR EQUAL	Sm	nprcue	NotPrecedesSlantEqual
U+022E1	DOES NOT SUCCEED OR EQUAL	Sm	nsccue	NotSucceedsSlantEqual
U+022E2	NOT SQUARE IMAGE OF OR EQUAL TO	Sm	nsqsube	NotSquareSubsetEqual
U+022E3	NOT SQUARE ORIGINAL OF OR EQUAL TO	Sm	nsqsupe	NotSquareSupersetEqual
U+022E6	LESS-THAN BUT NOT EQUIVALENT TO	Sm	lnsim
U+022E7	GREATER-THAN BUT NOT EQUIVALENT TO	Sm	gnsim
U+022E8	PRECEDES BUT NOT EQUIVALENT TO	Sm	prnsim	precnsim
U+022E9	SUCCEEDS BUT NOT EQUIVALENT TO	Sm	scnsim	succnsim
U+022EA	NOT NORMAL SUBGROUP OF	Sm	nltri	ntriangleleft	NotLeftTriangle
U+022EB	DOES NOT CONTAIN AS NORMAL SUBGROUP	Sm	nrtri	ntriangleright	NotRightTriangle
U+022EC	NOT NORMAL SUBGROUP OF OR EQUAL TO	Sm	nltrie	ntrianglelefteq	NotLeftTriangleEqual
U+022ED	DOES NOT CONTAIN AS NORMAL SUBGROUP OR EQUAL	Sm	nrtrie	ntrianglerighteq	NotRightTriangleEqual
U+022EE	VERTICAL ELLIPSIS	Sm	vellip
U+022EF	MIDLINE HORIZONTAL ELLIPSIS	Sm	ctdot
U+022F0	UP RIGHT DIAGONAL ELLIPSIS	Sm	utdot
U+022F1	DOWN RIGHT DIAGONAL ELLIPSIS	Sm	dtdot
U+022F2	ELEMENT OF WITH LONG HORIZONTAL STROKE	Sm	disin
U+022F3	ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	Sm	isinsv
U+022F4	SMALL ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	Sm	isins
U+022F5	ELEMENT OF WITH DOT ABOVE	Sm	isindot
U+022F6	ELEMENT OF WITH OVERBAR	Sm	notinvc
U+022F7	SMALL ELEMENT OF WITH OVERBAR	Sm	notinvb
U+022F9	ELEMENT OF WITH TWO HORIZONTAL STROKES	Sm	isinE
U+022FA	CONTAINS WITH LONG HORIZONTAL STROKE	Sm	nisd
U+022FB	CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	Sm	xnis
U+022FC	SMALL CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	Sm	nis
U+022FD	CONTAINS WITH OVERBAR	Sm	notnivc
U+022FE	SMALL CONTAINS WITH OVERBAR	Sm	notnivb
U+02305	PROJECTIVE	So	barwed	barwedge
U+02306	PERSPECTIVE	So	Barwed	doublebarwedge
U+02308	LEFT CEILING	Sm	lceil	LeftCeiling
U+02309	RIGHT CEILING	Sm	rceil	RightCeiling
U+0230A	LEFT FLOOR	Sm	lfloor	LeftFloor
U+0230B	RIGHT FLOOR	Sm	rfloor	RightFloor
U+0230C	BOTTOM RIGHT CROP	So	drcrop
U+0230D	BOTTOM LEFT CROP	So	dlcrop
U+0230E	TOP RIGHT CROP	So	urcrop
U+0230F	TOP LEFT CROP	So	ulcrop
U+02310	REVERSED NOT SIGN	So	bnot
U+02312	ARC	So	profline
U+02313	SEGMENT	So	profsurf
U+02315	TELEPHONE RECORDER	So	telrec
U+02316	POSITION INDICATOR	So	target
U+0231C	TOP LEFT CORNER	So	ulcorn	ulcorner
U+0231D	TOP RIGHT CORNER	So	urcorn	urcorner
U+0231E	BOTTOM LEFT CORNER	So	dlcorn	llcorner
U+0231F	BOTTOM RIGHT CORNER	So	drcorn	lrcorner
U+02322	FROWN	So	frown	sfrown
U+02323	SMILE	So	smile	ssmile
U+0232D	CYLINDRICITY	So	cylcty
U+0232E	ALL AROUND-PROFILE	So	profalar
U+02336	APL FUNCTIONAL SYMBOL I-BEAM	So	topbot
U+0233D	APL FUNCTIONAL SYMBOL CIRCLE STILE	So	ovbar
U+0233F	APL FUNCTIONAL SYMBOL SLASH BAR	So	solbar
U+0237C	RIGHT ANGLE WITH DOWNWARDS ZIGZAG ARROW	Sm	angzarr
U+023B0	UPPER LEFT OR LOWER RIGHT CURLY BRACKET SECTION	Sm	lmoust	lmoustache
U+023B1	UPPER RIGHT OR LOWER LEFT CURLY BRACKET SECTION	Sm	rmoust	rmoustache
U+023B4	TOP SQUARE BRACKET	So	tbrk	OverBracket
U+023B5	BOTTOM SQUARE BRACKET	So	bbrk	UnderBracket
U+023B6	BOTTOM SQUARE BRACKET OVER TOP SQUARE BRACKET	So	bbrktbrk
U+023DC	TOP PARENTHESIS	Sm	OverParenthesis
U+023DD	BOTTOM PARENTHESIS	Sm	UnderParenthesis
U+023DE	TOP CURLY BRACKET	Sm	OverBrace
U+023DF	BOTTOM CURLY BRACKET	Sm	UnderBrace
U+023E2	WHITE TRAPEZIUM	So	trpezium
U+023E7	ELECTRICAL INTERSECTION	So	elinters
U+02423	OPEN BOX	So	blank
U+024C8	CIRCLED LATIN CAPITAL LETTER S	So	oS	circledS
U+02500	BOX DRAWINGS LIGHT HORIZONTAL	So	boxh	HorizontalLine
U+02502	BOX DRAWINGS LIGHT VERTICAL	So	boxv
U+0250C	BOX DRAWINGS LIGHT DOWN AND RIGHT	So	boxdr
U+02510	BOX DRAWINGS LIGHT DOWN AND LEFT	So	boxdl
U+02514	BOX DRAWINGS LIGHT UP AND RIGHT	So	boxur
U+02518	BOX DRAWINGS LIGHT UP AND LEFT	So	boxul
U+0251C	BOX DRAWINGS LIGHT VERTICAL AND RIGHT	So	boxvr
U+02524	BOX DRAWINGS LIGHT VERTICAL AND LEFT	So	boxvl
U+0252C	BOX DRAWINGS LIGHT DOWN AND HORIZONTAL	So	boxhd
U+02534	BOX DRAWINGS LIGHT UP AND HORIZONTAL	So	boxhu
U+0253C	BOX DRAWINGS LIGHT VERTICAL AND HORIZONTAL	So	boxvh
U+02550	BOX DRAWINGS DOUBLE HORIZONTAL	So	boxH
U+02551	BOX DRAWINGS DOUBLE VERTICAL	So	boxV
U+02552	BOX DRAWINGS DOWN SINGLE AND RIGHT DOUBLE	So	boxdR
U+02553	BOX DRAWINGS DOWN DOUBLE AND RIGHT SINGLE	So	boxDr
U+02554	BOX DRAWINGS DOUBLE DOWN AND RIGHT	So	boxDR
U+02555	BOX DRAWINGS DOWN SINGLE AND LEFT DOUBLE	So	boxdL
U+02556	BOX DRAWINGS DOWN DOUBLE AND LEFT SINGLE	So	boxDl
U+02557	BOX DRAWINGS DOUBLE DOWN AND LEFT	So	boxDL
U+02558	BOX DRAWINGS UP SINGLE AND RIGHT DOUBLE	So	boxuR
U+02559	BOX DRAWINGS UP DOUBLE AND RIGHT SINGLE	So	boxUr
U+0255A	BOX DRAWINGS DOUBLE UP AND RIGHT	So	boxUR
U+0255B	BOX DRAWINGS UP SINGLE AND LEFT DOUBLE	So	boxuL
U+0255C	BOX DRAWINGS UP DOUBLE AND LEFT SINGLE	So	boxUl
U+0255D	BOX DRAWINGS DOUBLE UP AND LEFT	So	boxUL
U+0255E	BOX DRAWINGS VERTICAL SINGLE AND RIGHT DOUBLE	So	boxvR
U+0255F	BOX DRAWINGS VERTICAL DOUBLE AND RIGHT SINGLE	So	boxVr
U+02560	BOX DRAWINGS DOUBLE VERTICAL AND RIGHT	So	boxVR
U+02561	BOX DRAWINGS VERTICAL SINGLE AND LEFT DOUBLE	So	boxvL
U+02562	BOX DRAWINGS VERTICAL DOUBLE AND LEFT SINGLE	So	boxVl
U+02563	BOX DRAWINGS DOUBLE VERTICAL AND LEFT	So	boxVL
U+02564	BOX DRAWINGS DOWN SINGLE AND HORIZONTAL DOUBLE	So	boxHd
U+02565	BOX DRAWINGS DOWN DOUBLE AND HORIZONTAL SINGLE	So	boxhD
U+02566	BOX DRAWINGS DOUBLE DOWN AND HORIZONTAL	So	boxHD
U+02567	BOX DRAWINGS UP SINGLE AND HORIZONTAL DOUBLE	So	boxHu
U+02568	BOX DRAWINGS UP DOUBLE AND HORIZONTAL SINGLE	So	boxhU
U+02569	BOX DRAWINGS DOUBLE UP AND HORIZONTAL	So	boxHU
U+0256A	BOX DRAWINGS VERTICAL SINGLE AND HORIZONTAL DOUBLE	So	boxvH
U+0256B	BOX DRAWINGS VERTICAL DOUBLE AND HORIZONTAL SINGLE	So	boxVh
U+0256C	BOX DRAWINGS DOUBLE VERTICAL AND HORIZONTAL	So	boxVH
U+02580	UPPER HALF BLOCK	So	uhblk
U+02584	LOWER HALF BLOCK	So	lhblk
U+02588	FULL BLOCK	So	block
U+02591	LIGHT SHADE	So	blk14
U+02592	MEDIUM SHADE	So	blk12
U+02593	DARK SHADE	So	blk34
U+025A1	WHITE SQUARE	So	squ	square	Square
U+025AA	BLACK SMALL SQUARE	So	squf	squarf	blacksquare	FilledVerySmallSquare
U+025AB	WHITE SMALL SQUARE	So	EmptyVerySmallSquare
U+025AD	WHITE RECTANGLE	So	rect
U+025AE	BLACK VERTICAL RECTANGLE	So	marker
U+025B1	WHITE PARALLELOGRAM	So	fltns
U+025B3	WHITE UP-POINTING TRIANGLE	So	xutri	bigtriangleup
U+025B4	BLACK UP-POINTING SMALL TRIANGLE	So	utrif	blacktriangle
U+025B5	WHITE UP-POINTING SMALL TRIANGLE	So	utri	triangle
U+025B8	BLACK RIGHT-POINTING SMALL TRIANGLE	So	rtrif	blacktriangleright
U+025B9	WHITE RIGHT-POINTING SMALL TRIANGLE	So	rtri	triangleright
U+025BD	WHITE DOWN-POINTING TRIANGLE	So	xdtri	bigtriangledown
U+025BE	BLACK DOWN-POINTING SMALL TRIANGLE	So	dtrif	blacktriangledown
U+025BF	WHITE DOWN-POINTING SMALL TRIANGLE	So	dtri	triangledown
U+025C2	BLACK LEFT-POINTING SMALL TRIANGLE	So	ltrif	blacktriangleleft
U+025C3	WHITE LEFT-POINTING SMALL TRIANGLE	So	ltri	triangleleft
U+025CA	LOZENGE	So	loz	lozenge
U+025CB	WHITE CIRCLE	So	cir
U+025EC	WHITE UP-POINTING TRIANGLE WITH DOT	So	tridot
U+025EF	LARGE CIRCLE	So	xcirc	bigcirc
U+025F8	UPPER LEFT TRIANGLE	Sm	ultri
U+025F9	UPPER RIGHT TRIANGLE	Sm	urtri
U+025FA	LOWER LEFT TRIANGLE	Sm	lltri
U+025FB	WHITE MEDIUM SQUARE	Sm	EmptySmallSquare
U+025FC	BLACK MEDIUM SQUARE	Sm	FilledSmallSquare
U+02605	BLACK STAR	So	starf	bigstar
U+02606	WHITE STAR	So	star
U+0260E	BLACK TELEPHONE	So	phone
U+02640	FEMALE SIGN	So	female
U+02642	MALE SIGN	So	male
U+02660	BLACK SPADE SUIT	So	spades	spadesuit
U+02663	BLACK CLUB SUIT	So	clubs	clubsuit
U+02665	BLACK HEART SUIT	So	hearts	heartsuit
U+02666	BLACK DIAMOND SUIT	So	diams	diamondsuit
U+0266A	EIGHTH NOTE	So	sung
U+0266D	MUSIC FLAT SIGN	So	flat
U+0266E	MUSIC NATURAL SIGN	So	natur	natural
U+0266F	MUSIC SHARP SIGN	Sm	sharp
U+02713	CHECK MARK	So	check	checkmark
U+02717	BALLOT X	So	cross
U+02720	MALTESE CROSS	So	malt	maltese
U+02736	SIX POINTED BLACK STAR	So	sext
U+02758	LIGHT VERTICAL BAR	So	VerticalSeparator
U+02772	LIGHT LEFT TORTOISE SHELL BRACKET ORNAMENT	Ps	lbbrk
U+02773	LIGHT RIGHT TORTOISE SHELL BRACKET ORNAMENT	Pe	rbbrk
U+027E6	MATHEMATICAL LEFT WHITE SQUARE BRACKET	Ps	lobrk	LeftDoubleBracket
U+027E7	MATHEMATICAL RIGHT WHITE SQUARE BRACKET	Pe	robrk	RightDoubleBracket
U+027E8	MATHEMATICAL LEFT ANGLE BRACKET	Ps	lang	LeftAngleBracket	langle
U+027E9	MATHEMATICAL RIGHT ANGLE BRACKET	Pe	rang	RightAngleBracket	rangle
U+027EA	MATHEMATICAL LEFT DOUBLE ANGLE BRACKET	Ps	Lang
U+027EB	MATHEMATICAL RIGHT DOUBLE ANGLE BRACKET	Pe	Rang
U+027EC	MATHEMATICAL LEFT WHITE TORTOISE SHELL BRACKET	Ps	loang
U+027ED	MATHEMATICAL RIGHT WHITE TORTOISE SHELL BRACKET	Pe	roang
U+027F5	LONG LEFTWARDS ARROW	Sm	xlarr	longleftarrow	LongLeftArrow
U+027F6	LONG RIGHTWARDS ARROW	Sm	xrarr	longrightarrow	LongRightArrow
U+027F7	LONG LEFT RIGHT ARROW	Sm	xharr	longleftrightarrow	LongLeftRightArrow
U+027F8	LONG LEFTWARDS DOUBLE ARROW	Sm	xlArr	Longleftarrow	DoubleLongLeftArrow
U+027F9	LONG RIGHTWARDS DOUBLE ARROW	Sm	xrArr	Longrightarrow	DoubleLongRightArrow
U+027FA	LONG LEFT RIGHT DOUBLE ARROW	Sm	xhArr	Longleftrightarrow	DoubleLongLeftRightArrow
U+027FC	LONG RIGHTWARDS ARROW FROM BAR	Sm	xmap	longmapsto
U+027FF	LONG RIGHTWARDS SQUIGGLE ARROW	Sm	dzigrarr
U+02902	LEFTWARDS DOUBLE ARROW WITH VERTICAL STROKE	Sm	nvlArr
U+02903	RIGHTWARDS DOUBLE ARROW WITH VERTICAL STROKE	Sm	nvrArr
U+02904	LEFT RIGHT DOUBLE ARROW WITH VERTICAL STROKE	Sm	nvHarr
U+02905	RIGHTWARDS TWO-HEADED ARROW FROM BAR	Sm	Map
U+0290C	LEFTWARDS DOUBLE DASH ARROW	Sm	lbarr
U+0290D	RIGHTWARDS DOUBLE DASH ARROW	Sm	rbarr	bkarow
U+0290E	LEFTWARDS TRIPLE DASH ARROW	Sm	lBarr
U+0290F	RIGHTWARDS TRIPLE DASH ARROW	Sm	rBarr	dbkarow
U+02910	RIGHTWARDS TWO-HEADED TRIPLE DASH ARROW	Sm	RBarr	drbkarow
U+02911	RIGHTWARDS ARROW WITH DOTTED STEM	Sm	DDotrahd
U+02912	UPWARDS ARROW TO BAR	Sm	UpArrowBar
U+02913	DOWNWARDS ARROW TO BAR	Sm	DownArrowBar
U+02916	RIGHTWARDS TWO-HEADED ARROW WITH TAIL	Sm	Rarrtl
U+02919	LEFTWARDS ARROW-TAIL	Sm	latail
U+0291A	RIGHTWARDS ARROW-TAIL	Sm	ratail
U+0291B	LEFTWARDS DOUBLE ARROW-TAIL	Sm	lAtail
U+0291C	RIGHTWARDS DOUBLE ARROW-TAIL	Sm	rAtail
U+0291D	LEFTWARDS ARROW TO BLACK DIAMOND	Sm	larrfs
U+0291E	RIGHTWARDS ARROW TO BLACK DIAMOND	Sm	rarrfs
U+0291F	LEFTWARDS ARROW FROM BAR TO BLACK DIAMOND	Sm	larrbfs
U+02920	RIGHTWARDS ARROW FROM BAR TO BLACK DIAMOND	Sm	rarrbfs
U+02923	NORTH WEST ARROW WITH HOOK	Sm	nwarhk
U+02924	NORTH EAST ARROW WITH HOOK	Sm	nearhk
U+02925	SOUTH EAST ARROW WITH HOOK	Sm	searhk	hksearow
U+02926	SOUTH WEST ARROW WITH HOOK	Sm	swarhk	hkswarow
U+02927	NORTH WEST ARROW AND NORTH EAST ARROW	Sm	nwnear
U+02928	NORTH EAST ARROW AND SOUTH EAST ARROW	Sm	nesear	toea
U+02929	SOUTH EAST ARROW AND SOUTH WEST ARROW	Sm	seswar	tosa
U+0292A	SOUTH WEST ARROW AND NORTH WEST ARROW	Sm	swnwar
U+02933	WAVE ARROW POINTING DIRECTLY RIGHT	Sm	rarrc
U+02935	ARROW POINTING RIGHTWARDS THEN CURVING DOWNWARDS	Sm	cudarrr
U+02936	ARROW POINTING DOWNWARDS THEN CURVING LEFTWARDS	Sm	ldca
U+02937	ARROW POINTING DOWNWARDS THEN CURVING RIGHTWARDS	Sm	rdca
U+02938	RIGHT-SIDE ARC CLOCKWISE ARROW	Sm	cudarrl
U+02939	LEFT-SIDE ARC ANTICLOCKWISE ARROW	Sm	larrpl
U+0293C	TOP ARC CLOCKWISE ARROW WITH MINUS	Sm	curarrm
U+0293D	TOP ARC ANTICLOCKWISE ARROW WITH PLUS	Sm	cularrp
U+02945	RIGHTWARDS ARROW WITH PLUS BELOW	Sm	rarrpl
U+02948	LEFT RIGHT ARROW THROUGH SMALL CIRCLE	Sm	harrcir
U+02949	UPWARDS TWO-HEADED ARROW FROM SMALL CIRCLE	Sm	Uarrocir
U+0294A	LEFT BARB UP RIGHT BARB DOWN HARPOON	Sm	lurdshar
U+0294B	LEFT BARB DOWN RIGHT BARB UP HARPOON	Sm	ldrushar
U+0294E	LEFT BARB UP RIGHT BARB UP HARPOON	Sm	LeftRightVector
U+0294F	UP BARB RIGHT DOWN BARB RIGHT HARPOON	Sm	RightUpDownVector
U+02950	LEFT BARB DOWN RIGHT BARB DOWN HARPOON	Sm	DownLeftRightVector
U+02951	UP BARB LEFT DOWN BARB LEFT HARPOON	Sm	LeftUpDownVector
U+02952	LEFTWARDS HARPOON WITH BARB UP TO BAR	Sm	LeftVectorBar
U+02953	RIGHTWARDS HARPOON WITH BARB UP TO BAR	Sm	RightVectorBar
U+02954	UPWARDS HARPOON WITH BARB RIGHT TO BAR	Sm	RightUpVectorBar
U+02955	DOWNWARDS HARPOON WITH BARB RIGHT TO BAR	Sm	RightDownVectorBar
U+02956	LEFTWARDS HARPOON WITH BARB DOWN TO BAR	Sm	DownLeftVectorBar
U+02957	RIGHTWARDS HARPOON WITH BARB DOWN TO BAR	Sm	DownRightVectorBar
U+02958	UPWARDS HARPOON WITH BARB LEFT TO BAR	Sm	LeftUpVectorBar
U+02959	DOWNWARDS HARPOON WITH BARB LEFT TO BAR	Sm	LeftDownVectorBar
U+0295A	LEFTWARDS HARPOON WITH BARB UP FROM BAR	Sm	LeftTeeVector
U+0295B	RIGHTWARDS HARPOON WITH BARB UP FROM BAR	Sm	RightTeeVector
U+0295C	UPWARDS HARPOON WITH BARB RIGHT FROM BAR	Sm	RightUpTeeVector
U+0295D	DOWNWARDS HARPOON WITH BARB RIGHT FROM BAR	Sm	RightDownTeeVector
U+0295E	LEFTWARDS HARPOON WITH BARB DOWN FROM BAR	Sm	DownLeftTeeVector
U+0295F	RIGHTWARDS HARPOON WITH BARB DOWN FROM BAR	Sm	DownRightTeeVector
U+02960	UPWARDS HARPOON WITH BARB LEFT FROM BAR	Sm	LeftUpTeeVector
U+02961	DOWNWARDS HARPOON WITH BARB LEFT FROM BAR	Sm	LeftDownTeeVector
U+02962	LEFTWARDS HARPOON WITH BARB UP ABOVE LEFTWARDS HARPOON WITH BARB DOWN	Sm	lHar
U+02963	UPWARDS HARPOON WITH BARB LEFT BESIDE UPWARDS HARPOON WITH BARB RIGHT	Sm	uHar
U+02964	RIGHTWARDS HARPOON WITH BARB UP ABOVE RIGHTWARDS HARPOON WITH BARB DOWN	Sm	rHar
U+02965	DOWNWARDS HARPOON WITH BARB LEFT BESIDE DOWNWARDS HARPOON WITH BARB RIGHT	Sm	dHar
U+02966	LEFTWARDS HARPOON WITH BARB UP ABOVE RIGHTWARDS HARPOON WITH BARB UP	Sm	luruhar
U+02967	LEFTWARDS HARPOON WITH BARB DOWN ABOVE RIGHTWARDS HARPOON WITH BARB DOWN	Sm	ldrdhar
U+02968	RIGHTWARDS HARPOON WITH BARB UP ABOVE LEFTWARDS HARPOON WITH BARB UP	Sm	ruluhar
U+02969	RIGHTWARDS HARPOON WITH BARB DOWN ABOVE LEFTWARDS HARPOON WITH BARB DOWN	Sm	rdldhar
U+0296A	LEFTWARDS HARPOON WITH BARB UP ABOVE LONG DASH	Sm	lharul
U+0296B	LEFTWARDS HARPOON WITH BARB DOWN BELOW LONG DASH	Sm	llhard
U+0296C	RIGHTWARDS HARPOON WITH BARB UP ABOVE LONG DASH	Sm	rharul
U+0296D	RIGHTWARDS HARPOON WITH BARB DOWN BELOW LONG DASH	Sm	lrhard
U+0296E	UPWARDS HARPOON WITH BARB LEFT BESIDE DOWNWARDS HARPOON WITH BARB RIGHT	Sm	udhar	UpEquilibrium
U+0296F	DOWNWARDS HARPOON WITH BARB LEFT BESIDE UPWARDS HARPOON WITH BARB RIGHT	Sm	duhar	ReverseUpEquilibrium
U+02970	RIGHT DOUBLE ARROW WITH ROUNDED HEAD	Sm	RoundImplies
U+02971	EQUALS SIGN ABOVE RIGHTWARDS ARROW	Sm	erarr
U+02972	TILDE OPERATOR ABOVE RIGHTWARDS ARROW	Sm	simrarr
U+02973	LEFTWARDS ARROW ABOVE TILDE OPERATOR	Sm	larrsim
U+02974	RIGHTWARDS ARROW ABOVE TILDE OPERATOR	Sm	rarrsim
U+02975	RIGHTWARDS ARROW ABOVE ALMOST EQUAL TO	Sm	rarrap
U+02976	LESS-THAN ABOVE LEFTWARDS ARROW	Sm	ltlarr
U+02978	GREATER-THAN ABOVE RIGHTWARDS ARROW	Sm	gtrarr
U+02979	SUBSET ABOVE RIGHTWARDS ARROW	Sm	subrarr
U+0297B	SUPERSET ABOVE LEFTWARDS ARROW	Sm	suplarr
U+0297C	LEFT FISH TAIL	Sm	lfisht
U+0297D	RIGHT FISH TAIL	Sm	rfisht
U+0297E	UP FISH TAIL	Sm	ufisht
U+0297F	DOWN FISH TAIL	Sm	dfisht
U+02985	LEFT WHITE PARENTHESIS	Ps	lopar
U+02986	RIGHT WHITE PARENTHESIS	Pe	ropar
U+0298B	LEFT SQUARE BRACKET WITH UNDERBAR	Ps	lbrke
U+0298C	RIGHT SQUARE BRACKET WITH UNDERBAR	Pe	rbrke
U+0298D	LEFT SQUARE BRACKET WITH TICK IN TOP CORNER	Ps	lbrkslu
U+0298E	RIGHT SQUARE BRACKET WITH TICK IN BOTTOM CORNER	Pe	rbrksld
U+0298F	LEFT SQUARE BRACKET WITH TICK IN BOTTOM CORNER	Ps	lbrksld
U+02990	RIGHT SQUARE BRACKET WITH TICK IN TOP CORNER	Pe	rbrkslu
U+02991	LEFT ANGLE BRACKET WITH DOT	Ps	langd
U+02992	RIGHT ANGLE BRACKET WITH DOT	Pe	rangd
U+02993	LEFT ARC LESS-THAN BRACKET	Ps	lparlt
U+02994	RIGHT ARC GREATER-THAN BRACKET	Pe	rpargt
U+02995	DOUBLE LEFT ARC GREATER-THAN BRACKET	Ps	gtlPar
U+02996	DOUBLE RIGHT ARC LESS-THAN BRACKET	Pe	ltrPar
U+0299A	VERTICAL ZIGZAG LINE	Sm	vzigzag
U+0299C	RIGHT ANGLE VARIANT WITH SQUARE	Sm	vangrt
U+0299D	MEASURED RIGHT ANGLE WITH DOT	Sm	angrtvbd
U+029A4	ANGLE WITH UNDERBAR	Sm	ange
U+029A5	REVERSED ANGLE WITH UNDERBAR	Sm	range
U+029A6	OBLIQUE ANGLE OPENING UP	Sm	dwangle
U+029A7	OBLIQUE ANGLE OPENING DOWN	Sm	uwangle
U+029A8	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING UP AND RIGHT	Sm	angmsdaa
U+029A9	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING UP AND LEFT	Sm	angmsdab
U+029AA	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING DOWN AND RIGHT	Sm	angmsdac
U+029AB	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING DOWN AND LEFT	Sm	angmsdad
U+029AC	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING RIGHT AND UP	Sm	angmsdae
U+029AD	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING LEFT AND UP	Sm	angmsdaf
U+029AE	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING RIGHT AND DOWN	Sm	angmsdag
U+029AF	MEASURED ANGLE WITH OPEN ARM ENDING IN ARROW POINTING LEFT AND DOWN	Sm	angmsdah
U+029B0	REVERSED EMPTY SET	Sm	bemptyv
U+029B1	EMPTY SET WITH OVERBAR	Sm	demptyv
U+029B2	EMPTY SET WITH SMALL CIRCLE ABOVE	Sm	cemptyv
U+029B3	EMPTY SET WITH RIGHT ARROW ABOVE	Sm	raemptyv
U+029B4	EMPTY SET WITH LEFT ARROW ABOVE	Sm	laemptyv
U+029B5	CIRCLE WITH HORIZONTAL BAR	Sm	ohbar
U+029B6	CIRCLED VERTICAL BAR	Sm	omid
U+029B7	CIRCLED PARALLEL	Sm	opar
U+029B9	CIRCLED PERPENDICULAR	Sm	operp
U+029BB	CIRCLE WITH SUPERIMPOSED X	Sm	olcross
U+029BC	CIRCLED ANTICLOCKWISE-ROTATED DIVISION SIGN	Sm	odsold
U+029BE	CIRCLED WHITE BULLET	Sm	olcir
U+029BF	CIRCLED BULLET	Sm	ofcir
U+029C0	CIRCLED LESS-THAN	Sm	olt
U+029C1	CIRCLED GREATER-THAN	Sm	ogt
U+029C2	CIRCLE WITH SMALL CIRCLE TO THE RIGHT	Sm	cirscir
U+029C3	CIRCLE WITH TWO HORIZONTAL STROKES TO THE RIGHT	Sm	cirE
U+029C4	SQUARED RISING DIAGONAL SLASH	Sm	solb
U+029C5	SQUARED FALLING DIAGONAL SLASH	Sm	bsolb
U+029C9	TWO JOINED SQUARES	Sm	boxbox
U+029CD	TRIANGLE WITH SERIFS AT BOTTOM	Sm	trisb
U+029CE	RIGHT TRIANGLE ABOVE LEFT TRIANGLE	Sm	rtriltri
U+029CF	LEFT TRIANGLE BESIDE VERTICAL BAR	Sm	LeftTriangleBar
U+029D0	VERTICAL BAR BESIDE RIGHT TRIANGLE	Sm	RightTriangleBar
U+029DA	LEFT DOUBLE WIGGLY FENCE	Ps	race
U+029DC	INCOMPLETE INFINITY	Sm	iinfin
U+029DD	TIE OVER INFINITY	Sm	infintie
U+029DE	INFINITY NEGATED WITH VERTICAL BAR	Sm	nvinfin
U+029E3	EQUALS SIGN AND SLANTED PARALLEL	Sm	eparsl
U+029E4	EQUALS SIGN AND SLANTED PARALLEL WITH TILDE ABOVE	Sm	smeparsl
U+029E5	IDENTICAL TO AND SLANTED PARALLEL	Sm	eqvparsl
U+029EB	BLACK LOZENGE	Sm	lozf	blacklozenge
U+029F4	RULE-DELAYED	Sm	RuleDelayed
U+029F6	SOLIDUS WITH OVERBAR	Sm	dsol
U+02A00	N-ARY CIRCLED DOT OPERATOR	Sm	xodot	bigodot
U+02A01	N-ARY CIRCLED PLUS OPERATOR	Sm	xoplus	bigoplus
U+02A02	N-ARY CIRCLED TIMES OPERATOR	Sm	xotime	bigotimes
U+02A04	N-ARY UNION OPERATOR WITH PLUS	Sm	xuplus	biguplus
U+02A06	N-ARY SQUARE UNION OPERATOR	Sm	xsqcup	bigsqcup
U+02A0C	QUADRUPLE INTEGRAL OPERATOR	Sm	qint	iiiint
U+02A0D	FINITE PART INTEGRAL	Sm	fpartint
U+02A10	CIRCULATION FUNCTION	Sm	cirfnint
U+02A11	ANTICLOCKWISE INTEGRATION	Sm	awint
U+02A12	LINE INTEGRATION WITH RECTANGULAR PATH AROUND POLE	Sm	rppolint
U+02A13	LINE INTEGRATION WITH SEMICIRCULAR PATH AROUND POLE	Sm	scpolint
U+02A14	LINE INTEGRATION NOT INCLUDING THE POLE	Sm	npolint
U+02A15	INTEGRAL AROUND A POINT OPERATOR	Sm	pointint
U+02A16	QUATERNION INTEGRAL OPERATOR	Sm	quatint
U+02A17	INTEGRAL WITH LEFTWARDS ARROW WITH HOOK	Sm	intlarhk
U+02A22	PLUS SIGN WITH SMALL CIRCLE ABOVE	Sm	pluscir
U+02A23	PLUS SIGN WITH CIRCUMFLEX ACCENT ABOVE	Sm	plusacir
U+02A24	PLUS SIGN WITH TILDE ABOVE	Sm	simplus
